Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,7825129,-,b'Victoria',b'Australia',-37.84,145.03,10,40,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Clearsky GHI
2020,10,4,13,0,817
2020,10,4,13,30,783
2020,10,4,14,0,728
2020,10,4,14,30,664
2020,10,4,15,0,585
2020,10,4,15,30,501
2020,10,4,16,0,405
2020,10,4,16,30,308
2020,10,4,17,0,208
2020,10,4,17,30,116
2020,10,4,18,0,37
2020,10,4,18,30,0
2020,10,4,19,0,0
2020,10,4,19,30,0
2020,10,4,20,0,0
2020,10,4,20,30,0
2020,10,4,21,0,0
2020,10,4,21,30,0
2020,10,4,22,0,0
2020,10,4,22,30,0
2020,10,4,23,0,0
2020,10,4,23,30,0
2020,10,5,0,0,0
2020,10,5,0,30,0
2020,10,5,1,0,0
2020,10,5,1,30,0
2020,10,5,2,0,0
2020,10,5,2,30,0
2020,10,5,3,0,0
2020,10,5,3,30,0
2020,10,5,4,0,0
2020,10,5,4,30,0
2020,10,5,5,0,0
2020,10,5,5,30,0
2020,10,5,6,0,1
2020,10,5,6,30,46
2020,10,5,7,0,131
2020,10,5,7,30,224
2020,10,5,8,0,325
2020,10,5,8,30,420
2020,10,5,9,0,528
2020,10,5,9,30,609
2020,10,5,10,0,699
2020,10,5,10,30,761
2020,10,5,11,0,820
2020,10,5,11,30,851
2020,10,5,12,0,877
2020,10,5,12,30,874
2020,10,5,13,0,862
2020,10,5,13,30,825
2020,10,5,14,0,782
2020,10,5,14,30,716
2020,10,5,15,0,641
2020,10,5,15,30,552
2020,10,5,16,0,457
2020,10,5,16,30,353
2020,10,5,17,0,247
2020,10,5,17,30,143
2020,10,5,18,0,53
2020,10,5,18,30,0
2020,10,5,19,0,0
2020,10,5,19,30,0
2020,10,5,20,0,0
2020,10,5,20,30,0
2020,10,5,21,0,0
2020,10,5,21,30,0
2020,10,5,22,0,0
2020,10,5,22,30,0
2020,10,5,23,0,0
2020,10,5,23,30,0
2020,10,6,0,0,0
2020,10,6,0,30,0
2020,10,6,1,0,0
2020,10,6,1,30,0
2020,10,6,2,0,0
2020,10,6,2,30,0
2020,10,6,3,0,0
2020,10,6,3,30,0
2020,10,6,4,0,0
2020,10,6,4,30,0
2020,10,6,5,0,0
2020,10,6,5,30,0
2020,10,6,6,0,18
2020,10,6,6,30,91
2020,10,6,7,0,189
2020,10,6,7,30,295
2020,10,6,8,0,402
2020,10,6,8,30,504
2020,10,6,9,0,599
2020,10,6,9,30,684
2020,10,6,10,0,751
2020,10,6,10,30,811
2020,10,6,11,0,854
2020,10,6,11,30,884
2020,10,6,12,0,895
2020,10,6,12,30,891
2020,10,6,13,0,865
2020,10,6,13,30,829
2020,10,6,14,0,777
2020,10,6,14,30,711
2020,10,6,15,0,630
2020,10,6,15,30,542
2020,10,6,16,0,438
2020,10,6,16,30,336
2020,10,6,17,0,233
2020,10,6,17,30,134
2020,10,6,18,0,48
2020,10,6,18,30,0
2020,10,6,19,0,0
2020,10,6,19,30,0
2020,10,6,20,0,0
2020,10,6,20,30,0
2020,10,6,21,0,0
2020,10,6,21,30,0
2020,10,6,22,0,0
2020,10,6,22,30,0
2020,10,6,23,0,0
2020,10,6,23,30,0
2020,10,7,0,0,0
2020,10,7,0,30,0
2020,10,7,1,0,0
2020,10,7,1,30,0
2020,10,7,2,0,0
2020,10,7,2,30,0
2020,10,7,3,0,0
2020,10,7,3,30,0
2020,10,7,4,0,0
2020,10,7,4,30,0
2020,10,7,5,0,0
2020,10,7,5,30,0
2020,10,7,6,0,16
2020,10,7,6,30,85
2020,10,7,7,0,178
2020,10,7,7,30,278
2020,10,7,8,0,380
2020,10,7,8,30,478
2020,10,7,9,0,571
2020,10,7,9,30,654
2020,10,7,10,0,724
2020,10,7,10,30,780
2020,10,7,11,0,825
2020,10,7,11,30,852
2020,10,7,12,0,863
2020,10,7,12,30,857
2020,10,7,13,0,829
2020,10,7,13,30,792
2020,10,7,14,0,742
2020,10,7,14,30,677
2020,10,7,15,0,601
2020,10,7,15,30,515
2020,10,7,16,0,416
2020,10,7,16,30,319
2020,10,7,17,0,217
2020,10,7,17,30,124
2020,10,7,18,0,44
2020,10,7,18,30,0
2020,10,7,19,0,0
2020,10,7,19,30,0
2020,10,7,20,0,0
2020,10,7,20,30,0
2020,10,7,21,0,0
2020,10,7,21,30,0
2020,10,7,22,0,0
2020,10,7,22,30,0
2020,10,7,23,0,0
2020,10,7,23,30,0
2020,10,8,0,0,0
2020,10,8,0,30,0
2020,10,8,1,0,0
2020,10,8,1,30,0
2020,10,8,2,0,0
2020,10,8,2,30,0
2020,10,8,3,0,0
2020,10,8,3,30,0
2020,10,8,4,0,0
2020,10,8,4,30,0
2020,10,8,5,0,0
2020,10,8,5,30,0
2020,10,8,6,0,22
2020,10,8,6,30,98
2020,10,8,7,0,197
2020,10,8,7,30,301
2020,10,8,8,0,406
2020,10,8,8,30,507
2020,10,8,9,0,600
2020,10,8,9,30,683
2020,10,8,10,0,752
2020,10,8,10,30,810
2020,10,8,11,0,854
2020,10,8,11,30,881
2020,10,8,12,0,895
2020,10,8,12,30,891
2020,10,8,13,0,872
2020,10,8,13,30,836
2020,10,8,14,0,780
2020,10,8,14,30,714
2020,10,8,15,0,627
2020,10,8,15,30,538
2020,10,8,16,0,438
2020,10,8,16,30,337
2020,10,8,17,0,238
2020,10,8,17,30,139
2020,10,8,18,0,55
2020,10,8,18,30,0
2020,10,8,19,0,0
2020,10,8,19,30,0
2020,10,8,20,0,0
2020,10,8,20,30,0
2020,10,8,21,0,0
2020,10,8,21,30,0
2020,10,8,22,0,0
2020,10,8,22,30,0
2020,10,8,23,0,0
2020,10,8,23,30,0
2020,10,9,0,0,0
2020,10,9,0,30,0
2020,10,9,1,0,0
2020,10,9,1,30,0
2020,10,9,2,0,0
2020,10,9,2,30,0
2020,10,9,3,0,0
2020,10,9,3,30,0
2020,10,9,4,0,0
2020,10,9,4,30,0
2020,10,9,5,0,0
2020,10,9,5,30,0
2020,10,9,6,0,23
2020,10,9,6,30,96
2020,10,9,7,0,191
2020,10,9,7,30,295
2020,10,9,8,0,400
2020,10,9,8,30,499
2020,10,9,9,0,593
2020,10,9,9,30,677
2020,10,9,10,0,748
2020,10,9,10,30,807
2020,10,9,11,0,848
2020,10,9,11,30,876
2020,10,9,12,0,889
2020,10,9,12,30,885
2020,10,9,13,0,866
2020,10,9,13,30,830
2020,10,9,14,0,780
2020,10,9,14,30,716
2020,10,9,15,0,641
2020,10,9,15,30,554
2020,10,9,16,0,457
2020,10,9,16,30,354
2020,10,9,17,0,250
2020,10,9,17,30,148
2020,10,9,18,0,59
2020,10,9,18,30,0
2020,10,9,19,0,0
2020,10,9,19,30,0
2020,10,9,20,0,0
2020,10,9,20,30,0
2020,10,9,21,0,0
2020,10,9,21,30,0
2020,10,9,22,0,0
2020,10,9,22,30,0
2020,10,9,23,0,0
2020,10,9,23,30,0
2020,10,10,0,0,0
2020,10,10,0,30,0
2020,10,10,1,0,0
2020,10,10,1,30,0
2020,10,10,2,0,0
2020,10,10,2,30,0
2020,10,10,3,0,0
2020,10,10,3,30,0
2020,10,10,4,0,0
2020,10,10,4,30,0
2020,10,10,5,0,0
2020,10,10,5,30,0
2020,10,10,6,0,29
2020,10,10,6,30,109
2020,10,10,7,0,211
2020,10,10,7,30,317
2020,10,10,8,0,424
2020,10,10,8,30,524
2020,10,10,9,0,618
2020,10,10,9,30,702
2020,10,10,10,0,771
2020,10,10,10,30,828
2020,10,10,11,0,874
2020,10,10,11,30,902
2020,10,10,12,0,916
2020,10,10,12,30,912
2020,10,10,13,0,889
2020,10,10,13,30,852
2020,10,10,14,0,800
2020,10,10,14,30,732
2020,10,10,15,0,653
2020,10,10,15,30,565
2020,10,10,16,0,462
2020,10,10,16,30,358
2020,10,10,17,0,251
2020,10,10,17,30,149
2020,10,10,18,0,60
2020,10,10,18,30,0
2020,10,10,19,0,0
2020,10,10,19,30,0
2020,10,10,20,0,0
2020,10,10,20,30,0
2020,10,10,21,0,0
2020,10,10,21,30,0
2020,10,10,22,0,0
2020,10,10,22,30,0
2020,10,10,23,0,0
2020,10,10,23,30,0
2020,10,11,0,0,0
2020,10,11,0,30,0
2020,10,11,1,0,0
2020,10,11,1,30,0
2020,10,11,2,0,0
2020,10,11,2,30,0
2020,10,11,3,0,0
2020,10,11,3,30,0
2020,10,11,4,0,0
2020,10,11,4,30,0
2020,10,11,5,0,0
2020,10,11,5,30,0
2020,10,11,6,0,32
2020,10,11,6,30,116
2020,10,11,7,0,218
2020,10,11,7,30,326
2020,10,11,8,0,432
2020,10,11,8,30,534
2020,10,11,9,0,631
2020,10,11,9,30,716
2020,10,11,10,0,795
2020,10,11,10,30,854
2020,10,11,11,0,892
2020,10,11,11,30,921
2020,10,11,12,0,933
2020,10,11,12,30,928
2020,10,11,13,0,907
2020,10,11,13,30,869
2020,10,11,14,0,817
2020,10,11,14,30,751
2020,10,11,15,0,668
2020,10,11,15,30,580
2020,10,11,16,0,481
2020,10,11,16,30,375
2020,10,11,17,0,268
2020,10,11,17,30,162
2020,10,11,18,0,68
2020,10,11,18,30,0
2020,10,11,19,0,0
2020,10,11,19,30,0
2020,10,11,20,0,0
2020,10,11,20,30,0
2020,10,11,21,0,0
2020,10,11,21,30,0
2020,10,11,22,0,0
2020,10,11,22,30,0
2020,10,11,23,0,0
2020,10,11,23,30,0
2020,10,12,0,0,0
2020,10,12,0,30,0
2020,10,12,1,0,0
2020,10,12,1,30,0
2020,10,12,2,0,0
2020,10,12,2,30,0
2020,10,12,3,0,0
2020,10,12,3,30,0
2020,10,12,4,0,0
2020,10,12,4,30,0
2020,10,12,5,0,0
2020,10,12,5,30,0
2020,10,12,6,0,37
2020,10,12,6,30,123
2020,10,12,7,0,224
2020,10,12,7,30,331
2020,10,12,8,0,435
2020,10,12,8,30,535
2020,10,12,9,0,626
2020,10,12,9,30,710
2020,10,12,10,0,779
2020,10,12,10,30,838
2020,10,12,11,0,877
2020,10,12,11,30,905
2020,10,12,12,0,917
2020,10,12,12,30,912
2020,10,12,13,0,891
2020,10,12,13,30,854
2020,10,12,14,0,804
2020,10,12,14,30,738
2020,10,12,15,0,658
2020,10,12,15,30,569
2020,10,12,16,0,473
2020,10,12,16,30,369
2020,10,12,17,0,263
2020,10,12,17,30,160
2020,10,12,18,0,68
2020,10,12,18,30,0
2020,10,12,19,0,0
2020,10,12,19,30,0
2020,10,12,20,0,0
2020,10,12,20,30,0
2020,10,12,21,0,0
2020,10,12,21,30,0
2020,10,12,22,0,0
2020,10,12,22,30,0
2020,10,12,23,0,0
2020,10,12,23,30,0
2020,10,13,0,0,0
2020,10,13,0,30,0
2020,10,13,1,0,0
2020,10,13,1,30,0
2020,10,13,2,0,0
2020,10,13,2,30,0
2020,10,13,3,0,0
2020,10,13,3,30,0
2020,10,13,4,0,0
2020,10,13,4,30,0
2020,10,13,5,0,0
2020,10,13,5,30,0
2020,10,13,6,0,32
2020,10,13,6,30,111
2020,10,13,7,0,209
2020,10,13,7,30,313
2020,10,13,8,0,419
2020,10,13,8,30,520
2020,10,13,9,0,616
2020,10,13,9,30,699
2020,10,13,10,0,781
2020,10,13,10,30,839
2020,10,13,11,0,885
2020,10,13,11,30,913
2020,10,13,12,0,925
2020,10,13,12,30,920
2020,10,13,13,0,901
2020,10,13,13,30,864
2020,10,13,14,0,811
2020,10,13,14,30,745
2020,10,13,15,0,666
2020,10,13,15,30,578
2020,10,13,16,0,480
2020,10,13,16,30,376
2020,10,13,17,0,269
2020,10,13,17,30,165
2020,10,13,18,0,70
2020,10,13,18,30,0
2020,10,13,19,0,0
2020,10,13,19,30,0
2020,10,13,20,0,0
2020,10,13,20,30,0
2020,10,13,21,0,0
2020,10,13,21,30,0
2020,10,13,22,0,0
2020,10,13,22,30,0
2020,10,13,23,0,0
2020,10,13,23,30,0
2020,10,14,0,0,0
2020,10,14,0,30,0
2020,10,14,1,0,0
2020,10,14,1,30,0
2020,10,14,2,0,0
2020,10,14,2,30,0
2020,10,14,3,0,0
2020,10,14,3,30,0
2020,10,14,4,0,0
2020,10,14,4,30,0
2020,10,14,5,0,0
2020,10,14,5,30,0
2020,10,14,6,0,39
2020,10,14,6,30,123
2020,10,14,7,0,223
2020,10,14,7,30,329
2020,10,14,8,0,433
2020,10,14,8,30,534
2020,10,14,9,0,628
2020,10,14,9,30,712
2020,10,14,10,0,785
2020,10,14,10,30,843
2020,10,14,11,0,888
2020,10,14,11,30,915
2020,10,14,12,0,925
2020,10,14,12,30,920
2020,10,14,13,0,901
2020,10,14,13,30,862
2020,10,14,14,0,807
2020,10,14,14,30,739
2020,10,14,15,0,657
2020,10,14,15,30,567
2020,10,14,16,0,468
2020,10,14,16,30,365
2020,10,14,17,0,257
2020,10,14,17,30,157
2020,10,14,18,0,66
2020,10,14,18,30,0
2020,10,14,19,0,0
2020,10,14,19,30,0
2020,10,14,20,0,0
2020,10,14,20,30,0
2020,10,14,21,0,0
2020,10,14,21,30,0
2020,10,14,22,0,0
2020,10,14,22,30,0
2020,10,14,23,0,0
2020,10,14,23,30,0
2020,10,15,0,0,0
2020,10,15,0,30,0
2020,10,15,1,0,0
2020,10,15,1,30,0
2020,10,15,2,0,0
2020,10,15,2,30,0
2020,10,15,3,0,0
2020,10,15,3,30,0
2020,10,15,4,0,0
2020,10,15,4,30,0
2020,10,15,5,0,0
2020,10,15,5,30,0
2020,10,15,6,0,38
2020,10,15,6,30,118
2020,10,15,7,0,215
2020,10,15,7,30,318
2020,10,15,8,0,419
2020,10,15,8,30,517
2020,10,15,9,0,602
2020,10,15,9,30,684
2020,10,15,10,0,752
2020,10,15,10,30,807
2020,10,15,11,0,851
2020,10,15,11,30,876
2020,10,15,12,0,886
2020,10,15,12,30,881
2020,10,15,13,0,859
2020,10,15,13,30,824
2020,10,15,14,0,776
2020,10,15,14,30,709
2020,10,15,15,0,632
2020,10,15,15,30,544
2020,10,15,16,0,441
2020,10,15,16,30,343
2020,10,15,17,0,239
2020,10,15,17,30,144
2020,10,15,18,0,60
2020,10,15,18,30,0
2020,10,15,19,0,0
2020,10,15,19,30,0
2020,10,15,20,0,0
2020,10,15,20,30,0
2020,10,15,21,0,0
2020,10,15,21,30,0
2020,10,15,22,0,0
2020,10,15,22,30,0
2020,10,15,23,0,0
2020,10,15,23,30,0
2020,10,16,0,0,0
2020,10,16,0,30,0
2020,10,16,1,0,0
2020,10,16,1,30,0
2020,10,16,2,0,0
2020,10,16,2,30,0
2020,10,16,3,0,0
2020,10,16,3,30,0
2020,10,16,4,0,0
2020,10,16,4,30,0
2020,10,16,5,0,0
2020,10,16,5,30,0
2020,10,16,6,0,52
2020,10,16,6,30,146
2020,10,16,7,0,256
2020,10,16,7,30,367
2020,10,16,8,0,478
2020,10,16,8,30,582
2020,10,16,9,0,678
2020,10,16,9,30,764
2020,10,16,10,0,836
2020,10,16,10,30,892
2020,10,16,11,0,927
2020,10,16,11,30,951
2020,10,16,12,0,954
2020,10,16,12,30,944
2020,10,16,13,0,916
2020,10,16,13,30,873
2020,10,16,14,0,814
2020,10,16,14,30,746
2020,10,16,15,0,661
2020,10,16,15,30,570
2020,10,16,16,0,470
2020,10,16,16,30,367
2020,10,16,17,0,261
2020,10,16,17,30,160
2020,10,16,18,0,70
2020,10,16,18,30,10
2020,10,16,19,0,0
2020,10,16,19,30,0
2020,10,16,20,0,0
2020,10,16,20,30,0
2020,10,16,21,0,0
2020,10,16,21,30,0
2020,10,16,22,0,0
2020,10,16,22,30,0
2020,10,16,23,0,0
2020,10,16,23,30,0
2020,10,17,0,0,0
2020,10,17,0,30,0
2020,10,17,1,0,0
2020,10,17,1,30,0
2020,10,17,2,0,0
2020,10,17,2,30,0
2020,10,17,3,0,0
2020,10,17,3,30,0
2020,10,17,4,0,0
2020,10,17,4,30,0
2020,10,17,5,0,0
2020,10,17,5,30,0
2020,10,17,6,0,43
2020,10,17,6,30,124
2020,10,17,7,0,220
2020,10,17,7,30,323
2020,10,17,8,0,424
2020,10,17,8,30,522
2020,10,17,9,0,616
2020,10,17,9,30,698
2020,10,17,10,0,765
2020,10,17,10,30,824
2020,10,17,11,0,866
2020,10,17,11,30,894
2020,10,17,12,0,908
2020,10,17,12,30,905
2020,10,17,13,0,887
2020,10,17,13,30,852
2020,10,17,14,0,806
2020,10,17,14,30,739
2020,10,17,15,0,666
2020,10,17,15,30,576
2020,10,17,16,0,477
2020,10,17,16,30,374
2020,10,17,17,0,270
2020,10,17,17,30,168
2020,10,17,18,0,76
2020,10,17,18,30,12
2020,10,17,19,0,0
2020,10,17,19,30,0
2020,10,17,20,0,0
2020,10,17,20,30,0
2020,10,17,21,0,0
2020,10,17,21,30,0
2020,10,17,22,0,0
2020,10,17,22,30,0
2020,10,17,23,0,0
2020,10,17,23,30,0
2020,10,18,0,0,0
2020,10,18,0,30,0
2020,10,18,1,0,0
2020,10,18,1,30,0
2020,10,18,2,0,0
2020,10,18,2,30,0
2020,10,18,3,0,0
2020,10,18,3,30,0
2020,10,18,4,0,0
2020,10,18,4,30,0
2020,10,18,5,0,0
2020,10,18,5,30,0
2020,10,18,6,0,55
2020,10,18,6,30,147
2020,10,18,7,0,253
2020,10,18,7,30,363
2020,10,18,8,0,472
2020,10,18,8,30,575
2020,10,18,9,0,668
2020,10,18,9,30,753
2020,10,18,10,0,820
2020,10,18,10,30,878
2020,10,18,11,0,925
2020,10,18,11,30,952
2020,10,18,12,0,967
2020,10,18,12,30,958
2020,10,18,13,0,936
2020,10,18,13,30,898
2020,10,18,14,0,841
2020,10,18,14,30,774
2020,10,18,15,0,693
2020,10,18,15,30,603
2020,10,18,16,0,503
2020,10,18,16,30,397
2020,10,18,17,0,288
2020,10,18,17,30,182
2020,10,18,18,0,84
2020,10,18,18,30,15
2020,10,18,19,0,0
2020,10,18,19,30,0
2020,10,18,20,0,0
2020,10,18,20,30,0
2020,10,18,21,0,0
2020,10,18,21,30,0
2020,10,18,22,0,0
2020,10,18,22,30,0
2020,10,18,23,0,0
2020,10,18,23,30,0
2020,10,19,0,0,0
2020,10,19,0,30,0
2020,10,19,1,0,0
2020,10,19,1,30,0
2020,10,19,2,0,0
2020,10,19,2,30,0
2020,10,19,3,0,0
2020,10,19,3,30,0
2020,10,19,4,0,0
2020,10,19,4,30,0
2020,10,19,5,0,0
2020,10,19,5,30,0
2020,10,19,6,0,62
2020,10,19,6,30,156
2020,10,19,7,0,261
2020,10,19,7,30,370
2020,10,19,8,0,478
2020,10,19,8,30,578
2020,10,19,9,0,671
2020,10,19,9,30,755
2020,10,19,10,0,826
2020,10,19,10,30,884
2020,10,19,11,0,929
2020,10,19,11,30,956
2020,10,19,12,0,964
2020,10,19,12,30,959
2020,10,19,13,0,937
2020,10,19,13,30,899
2020,10,19,14,0,845
2020,10,19,14,30,778
2020,10,19,15,0,693
2020,10,19,15,30,601
2020,10,19,16,0,497
2020,10,19,16,30,393
2020,10,19,17,0,288
2020,10,19,17,30,182
2020,10,19,18,0,86
2020,10,19,18,30,16
2020,10,19,19,0,0
2020,10,19,19,30,0
2020,10,19,20,0,0
2020,10,19,20,30,0
2020,10,19,21,0,0
2020,10,19,21,30,0
2020,10,19,22,0,0
2020,10,19,22,30,0
2020,10,19,23,0,0
2020,10,19,23,30,0
2020,10,20,0,0,0
2020,10,20,0,30,0
2020,10,20,1,0,0
2020,10,20,1,30,0
2020,10,20,2,0,0
2020,10,20,2,30,0
2020,10,20,3,0,0
2020,10,20,3,30,0
2020,10,20,4,0,0
2020,10,20,4,30,0
2020,10,20,5,0,0
2020,10,20,5,30,0
2020,10,20,6,0,62
2020,10,20,6,30,154
2020,10,20,7,0,259
2020,10,20,7,30,367
2020,10,20,8,0,475
2020,10,20,8,30,577
2020,10,20,9,0,669
2020,10,20,9,30,753
2020,10,20,10,0,820
2020,10,20,10,30,877
2020,10,20,11,0,919
2020,10,20,11,30,946
2020,10,20,12,0,956
2020,10,20,12,30,951
2020,10,20,13,0,929
2020,10,20,13,30,892
2020,10,20,14,0,838
2020,10,20,14,30,771
2020,10,20,15,0,691
2020,10,20,15,30,601
2020,10,20,16,0,496
2020,10,20,16,30,392
2020,10,20,17,0,284
2020,10,20,17,30,180
2020,10,20,18,0,85
2020,10,20,18,30,16
2020,10,20,19,0,0
2020,10,20,19,30,0
2020,10,20,20,0,0
2020,10,20,20,30,0
2020,10,20,21,0,0
2020,10,20,21,30,0
2020,10,20,22,0,0
2020,10,20,22,30,0
2020,10,20,23,0,0
2020,10,20,23,30,0
2020,10,21,0,0,0
2020,10,21,0,30,0
2020,10,21,1,0,0
2020,10,21,1,30,0
2020,10,21,2,0,0
2020,10,21,2,30,0
2020,10,21,3,0,0
2020,10,21,3,30,0
2020,10,21,4,0,0
2020,10,21,4,30,0
2020,10,21,5,0,0
2020,10,21,5,30,0
2020,10,21,6,0,62
2020,10,21,6,30,151
2020,10,21,7,0,254
2020,10,21,7,30,360
2020,10,21,8,0,466
2020,10,21,8,30,566
2020,10,21,9,0,663
2020,10,21,9,30,747
2020,10,21,10,0,823
2020,10,21,10,30,879
2020,10,21,11,0,923
2020,10,21,11,30,950
2020,10,21,12,0,962
2020,10,21,12,30,953
2020,10,21,13,0,929
2020,10,21,13,30,892
2020,10,21,14,0,835
2020,10,21,14,30,767
2020,10,21,15,0,687
2020,10,21,15,30,595
2020,10,21,16,0,495
2020,10,21,16,30,392
2020,10,21,17,0,287
2020,10,21,17,30,183
2020,10,21,18,0,88
2020,10,21,18,30,18
2020,10,21,19,0,0
2020,10,21,19,30,0
2020,10,21,20,0,0
2020,10,21,20,30,0
2020,10,21,21,0,0
2020,10,21,21,30,0
2020,10,21,22,0,0
2020,10,21,22,30,0
2020,10,21,23,0,0
2020,10,21,23,30,0
2020,10,22,0,0,0
2020,10,22,0,30,0
2020,10,22,1,0,0
2020,10,22,1,30,0
2020,10,22,2,0,0
2020,10,22,2,30,0
2020,10,22,3,0,0
2020,10,22,3,30,0
2020,10,22,4,0,0
2020,10,22,4,30,0
2020,10,22,5,0,0
2020,10,22,5,30,0
2020,10,22,6,0,68
2020,10,22,6,30,161
2020,10,22,7,0,265
2020,10,22,7,30,374
2020,10,22,8,0,480
2020,10,22,8,30,581
2020,10,22,9,0,671
2020,10,22,9,30,754
2020,10,22,10,0,825
2020,10,22,10,30,882
2020,10,22,11,0,924
2020,10,22,11,30,951
2020,10,22,12,0,961
2020,10,22,12,30,955
2020,10,22,13,0,934
2020,10,22,13,30,893
2020,10,22,14,0,840
2020,10,22,14,30,773
2020,10,22,15,0,691
2020,10,22,15,30,602
2020,10,22,16,0,500
2020,10,22,16,30,395
2020,10,22,17,0,289
2020,10,22,17,30,186
2020,10,22,18,0,91
2020,10,22,18,30,20
2020,10,22,19,0,0
2020,10,22,19,30,0
2020,10,22,20,0,0
2020,10,22,20,30,0
2020,10,22,21,0,0
2020,10,22,21,30,0
2020,10,22,22,0,0
2020,10,22,22,30,0
2020,10,22,23,0,0
2020,10,22,23,30,0
2020,10,23,0,0,0
2020,10,23,0,30,0
2020,10,23,1,0,0
2020,10,23,1,30,0
2020,10,23,2,0,0
2020,10,23,2,30,0
2020,10,23,3,0,0
2020,10,23,3,30,0
2020,10,23,4,0,0
2020,10,23,4,30,0
2020,10,23,5,0,0
2020,10,23,5,30,0
2020,10,23,6,0,67
2020,10,23,6,30,155
2020,10,23,7,0,255
2020,10,23,7,30,360
2020,10,23,8,0,463
2020,10,23,8,30,561
2020,10,23,9,0,652
2020,10,23,9,30,733
2020,10,23,10,0,802
2020,10,23,10,30,858
2020,10,23,11,0,897
2020,10,23,11,30,921
2020,10,23,12,0,928
2020,10,23,12,30,920
2020,10,23,13,0,889
2020,10,23,13,30,852
2020,10,23,14,0,794
2020,10,23,14,30,729
2020,10,23,15,0,651
2020,10,23,15,30,564
2020,10,23,16,0,473
2020,10,23,16,30,372
2020,10,23,17,0,271
2020,10,23,17,30,173
2020,10,23,18,0,83
2020,10,23,18,30,17
2020,10,23,19,0,0
2020,10,23,19,30,0
2020,10,23,20,0,0
2020,10,23,20,30,0
2020,10,23,21,0,0
2020,10,23,21,30,0
2020,10,23,22,0,0
2020,10,23,22,30,0
2020,10,23,23,0,0
2020,10,23,23,30,0
2020,10,24,0,0,0
2020,10,24,0,30,0
2020,10,24,1,0,0
2020,10,24,1,30,0
2020,10,24,2,0,0
2020,10,24,2,30,0
2020,10,24,3,0,0
2020,10,24,3,30,0
2020,10,24,4,0,0
2020,10,24,4,30,0
2020,10,24,5,0,0
2020,10,24,5,30,0
2020,10,24,6,0,67
2020,10,24,6,30,155
2020,10,24,7,0,254
2020,10,24,7,30,358
2020,10,24,8,0,467
2020,10,24,8,30,566
2020,10,24,9,0,664
2020,10,24,9,30,745
2020,10,24,10,0,819
2020,10,24,10,30,880
2020,10,24,11,0,926
2020,10,24,11,30,955
2020,10,24,12,0,969
2020,10,24,12,30,966
2020,10,24,13,0,945
2020,10,24,13,30,909
2020,10,24,14,0,857
2020,10,24,14,30,792
2020,10,24,15,0,713
2020,10,24,15,30,624
2020,10,24,16,0,520
2020,10,24,16,30,416
2020,10,24,17,0,308
2020,10,24,17,30,199
2020,10,24,18,0,102
2020,10,24,18,30,25
2020,10,24,19,0,0
2020,10,24,19,30,0
2020,10,24,20,0,0
2020,10,24,20,30,0
2020,10,24,21,0,0
2020,10,24,21,30,0
2020,10,24,22,0,0
2020,10,24,22,30,0
2020,10,24,23,0,0
2020,10,24,23,30,0
2020,10,25,0,0,0
2020,10,25,0,30,0
2020,10,25,1,0,0
2020,10,25,1,30,0
2020,10,25,2,0,0
2020,10,25,2,30,0
2020,10,25,3,0,0
2020,10,25,3,30,0
2020,10,25,4,0,0
2020,10,25,4,30,0
2020,10,25,5,0,0
2020,10,25,5,30,12
2020,10,25,6,0,79
2020,10,25,6,30,175
2020,10,25,7,0,285
2020,10,25,7,30,396
2020,10,25,8,0,506
2020,10,25,8,30,610
2020,10,25,9,0,707
2020,10,25,9,30,792
2020,10,25,10,0,862
2020,10,25,10,30,920
2020,10,25,11,0,961
2020,10,25,11,30,985
2020,10,25,12,0,993
2020,10,25,12,30,983
2020,10,25,13,0,956
2020,10,25,13,30,914
2020,10,25,14,0,857
2020,10,25,14,30,789
2020,10,25,15,0,705
2020,10,25,15,30,614
2020,10,25,16,0,513
2020,10,25,16,30,406
2020,10,25,17,0,300
2020,10,25,17,30,194
2020,10,25,18,0,100
2020,10,25,18,30,25
2020,10,25,19,0,0
2020,10,25,19,30,0
2020,10,25,20,0,0
2020,10,25,20,30,0
2020,10,25,21,0,0
2020,10,25,21,30,0
2020,10,25,22,0,0
2020,10,25,22,30,0
2020,10,25,23,0,0
